,Date,Weekday,BlockDensity,OtherPuzAns,AnswerLength,WeekdayNum
407,1995-02-13,Monday,16.444444444444446,6104,4.82051282051282,0
408,1995-02-14,Tuesday,17.77777777777778,7072,4.743589743589744,1
409,1995-02-15,Wednesday,14.222222222222221,3526,5.361111111111111,2
410,1995-02-16,Thursday,17.77777777777778,3951,5.285714285714286,3
411,1995-02-17,Friday,16.88888888888889,5871,4.794871794871795,4
412,1995-02-18,Saturday,13.333333333333334,2453,5.571428571428571,5
413,1995-02-19,Sunday,18.594104308390023,6311,5.309859154929577,6
414,1995-02-20,Monday,15.11111111111111,4475,5.026315789473684,0
415,1995-02-21,Tuesday,16.88888888888889,4972,4.921052631578948,1
416,1995-02-22,Wednesday,13.333333333333334,715,5.25,2
417,1995-02-23,Thursday,16.88888888888889,6997,4.794871794871795,3
418,1995-02-24,Friday,14.666666666666666,3060,5.333333333333333,4
419,1995-02-26,Sunday,17.233560090702948,7519,5.2898550724637685,6
420,1995-02-27,Monday,16.88888888888889,6925,4.794871794871795,0
421,1995-02-28,Tuesday,16.0,5989,4.846153846153846,1
422,1995-03-01,Wednesday,16.88888888888889,5491,4.921052631578948,2
423,1995-03-02,Thursday,15.11111111111111,5392,5.026315789473684,3
424,1995-03-03,Friday,16.88888888888889,4345,5.194444444444445,4
425,1995-03-04,Saturday,15.555555555555555,4730,5.351351351351352,5
426,1995-03-05,Sunday,17.233560090702948,7333,5.2898550724637685,6
427,1995-03-06,Monday,16.88888888888889,8218,4.794871794871795,0
428,1995-03-07,Tuesday,15.11111111111111,5260,4.897435897435898,1
429,1995-03-08,Wednesday,14.222222222222221,4576,5.361111111111111,2
430,1995-03-09,Thursday,16.88888888888889,5239,5.054054054054054,3
431,1995-03-10,Friday,14.666666666666666,3416,5.647058823529412,4
432,1995-03-12,Sunday,17.01323251417769,9868,5.1647058823529415,6
433,1995-03-13,Monday,16.0,6421,4.846153846153846,0
434,1995-03-14,Tuesday,14.222222222222221,3383,5.676470588235294,1
435,1995-03-15,Wednesday,17.77777777777778,4511,4.743589743589744,2
436,1995-03-16,Thursday,15.11111111111111,5687,5.305555555555555,3
437,1995-03-17,Friday,16.88888888888889,4761,4.921052631578948,4
438,1995-03-18,Saturday,12.88888888888889,3165,5.764705882352941,5
439,1995-03-19,Sunday,18.594104308390023,9664,5.202898550724638,6
440,1995-03-20,Monday,17.333333333333336,7312,4.769230769230769,0
441,1995-03-21,Tuesday,16.88888888888889,5446,4.921052631578948,1
442,1995-03-22,Wednesday,16.0,4429,5.108108108108108,2
443,1995-03-23,Thursday,16.0,6262,4.846153846153846,3
444,1995-03-24,Friday,15.11111111111111,3503,5.305555555555555,4
445,1995-03-25,Saturday,18.22222222222222,9,5.0,5
446,1995-03-26,Sunday,17.46031746031746,9032,5.2,6
447,1995-03-27,Monday,16.0,5500,4.846153846153846,0
448,1995-03-28,Tuesday,16.88888888888889,5382,4.794871794871795,1
449,1995-03-29,Wednesday,15.11111111111111,4890,5.162162162162162,2
450,1995-03-30,Thursday,16.444444444444446,5045,5.081081081081081,3
451,1995-03-31,Friday,14.222222222222221,2578,5.848484848484849,4
452,1995-04-01,Saturday,16.0,3818,5.346153846153846,5
453,1995-04-02,Sunday,17.233560090702948,8412,5.3088235294117645,6
454,1995-04-03,Monday,17.77777777777778,7081,4.868421052631579,0
455,1995-04-04,Tuesday,18.666666666666668,4342,4.815789473684211,1
456,1995-04-05,Wednesday,16.0,5867,4.846153846153846,2
457,1995-04-06,Thursday,17.77777777777778,5155,4.868421052631579,3
458,1995-04-08,Saturday,18.666666666666668,51,6.0,5
459,1995-04-09,Sunday,17.913832199546487,10319,5.171428571428572,6
460,1995-04-10,Monday,16.88888888888889,6996,4.794871794871795,0
461,1995-04-11,Tuesday,16.0,6357,4.846153846153846,1
462,1995-04-12,Wednesday,16.0,5969,4.973684210526316,2
463,1995-04-13,Thursday,19.555555555555557,4279,5.361111111111111,3
464,1995-04-14,Friday,16.0,2758,5.7272727272727275,4
465,1995-04-16,Sunday,16.780045351473923,9155,5.242857142857143,6
466,1995-04-17,Monday,17.77777777777778,6574,4.868421052631579,0
467,1995-04-18,Tuesday,15.555555555555555,5022,5.277777777777778,1
468,1995-04-19,Wednesday,16.88888888888889,6002,4.794871794871795,2
469,1995-04-20,Thursday,16.88888888888889,4632,5.054054054054054,3
470,1995-04-21,Friday,14.666666666666666,4337,5.333333333333333,4
471,1995-04-23,Sunday,16.068052930056712,9069,5.414634146341464,6
472,1995-04-24,Monday,16.88888888888889,5724,4.794871794871795,0
473,1995-04-25,Tuesday,16.0,6660,4.846153846153846,1
474,1995-04-26,Wednesday,15.555555555555555,6406,4.871794871794871,2
475,1995-04-27,Thursday,16.0,4961,4.973684210526316,3
476,1995-04-28,Friday,15.555555555555555,3681,5.277777777777778,4
477,1995-04-29,Saturday,12.88888888888889,289,6.571428571428571,5
478,1995-04-30,Sunday,16.55328798185941,9038,5.257142857142857,6
479,1995-05-01,Monday,16.88888888888889,6508,4.794871794871795,0
480,1995-05-02,Tuesday,17.333333333333336,4162,5.027027027027027,1
481,1995-05-03,Wednesday,16.88888888888889,5073,5.054054054054054,2
482,1995-05-04,Thursday,16.88888888888889,5326,4.921052631578948,3
483,1995-05-05,Friday,14.222222222222221,3101,5.361111111111111,4
484,1995-05-06,Saturday,13.333333333333334,145,6.285714285714286,5
485,1995-05-07,Sunday,17.01323251417769,11125,5.419753086419753,6
486,1995-05-08,Monday,17.77777777777778,6460,4.743589743589744,0
487,1995-05-09,Tuesday,16.0,6265,4.846153846153846,1
488,1995-05-10,Wednesday,17.77777777777778,5228,4.868421052631579,2
489,1995-05-11,Thursday,16.88888888888889,5698,4.794871794871795,3
490,1995-05-12,Friday,13.777777777777779,3204,5.388888888888889,4
491,1995-05-14,Sunday,17.006802721088434,6976,5.228571428571429,6
492,1995-05-15,Monday,17.77777777777778,7100,4.743589743589744,0
493,1995-05-16,Tuesday,17.77777777777778,5292,5.0,1
494,1995-05-17,Wednesday,16.88888888888889,5815,4.921052631578948,2
495,1995-05-18,Thursday,15.11111111111111,3516,5.305555555555555,3
496,1995-05-19,Friday,19.11111111111111,4998,4.7894736842105265,4
497,1995-05-21,Sunday,17.687074829931973,2139,5.368421052631579,6
498,1995-05-22,Monday,16.0,6115,4.846153846153846,0
499,1995-05-23,Tuesday,16.88888888888889,5413,4.794871794871795,1
500,1995-05-24,Wednesday,15.11111111111111,5563,4.897435897435898,2
501,1995-05-25,Thursday,16.88888888888889,7310,4.794871794871795,3
502,1995-05-26,Friday,14.222222222222221,3584,5.848484848484849,4
503,1995-05-28,Sunday,16.099773242630384,8441,5.36231884057971,6
504,1995-05-29,Monday,16.0,5122,4.846153846153846,0
505,1995-05-30,Tuesday,15.11111111111111,4610,5.162162162162162,1
506,1995-05-31,Wednesday,17.77777777777778,5447,5.138888888888889,2
507,1995-06-01,Thursday,16.0,5262,4.973684210526316,3
508,1995-06-02,Friday,11.555555555555555,3224,5.685714285714286,4
509,1995-06-04,Sunday,18.147448015122876,7139,5.481012658227848,6
510,1995-06-05,Monday,16.0,6266,4.846153846153846,0
511,1995-06-06,Tuesday,16.88888888888889,7035,4.794871794871795,1
512,1995-06-07,Wednesday,18.666666666666668,5133,4.945945945945946,2
513,1995-06-08,Thursday,16.88888888888889,4108,5.054054054054054,3
514,1995-06-09,Friday,13.333333333333334,3858,5.735294117647059,4
515,1995-06-10,Saturday,12.88888888888889,2855,5.6,5
516,1995-06-11,Sunday,16.780045351473923,8198,5.242857142857143,6
517,1995-06-12,Monday,16.0,5693,4.846153846153846,0
518,1995-06-13,Tuesday,16.0,6371,4.846153846153846,1
519,1995-06-14,Wednesday,15.11111111111111,4088,5.162162162162162,2
520,1995-06-15,Thursday,16.88888888888889,5812,4.794871794871795,3
521,1995-06-16,Friday,15.11111111111111,3255,5.305555555555555,4
522,1995-06-17,Saturday,12.444444444444445,2735,6.15625,5
523,1995-06-18,Sunday,17.233560090702948,7492,5.214285714285714,6
524,1995-06-19,Monday,16.0,6880,4.846153846153846,0
525,1995-06-20,Tuesday,16.0,5528,4.846153846153846,1
526,1995-06-21,Wednesday,18.666666666666668,3682,4.945945945945946,2
527,1995-06-23,Friday,12.444444444444445,3176,5.794117647058823,4
528,1995-06-25,Sunday,16.55328798185941,6719,5.333333333333333,6
529,1995-06-26,Monday,16.0,6196,4.846153846153846,0
530,1995-06-27,Tuesday,16.0,6195,4.725,1
531,1995-06-28,Wednesday,16.0,5404,5.108108108108108,2
532,1995-06-29,Thursday,16.0,4547,5.25,3
533,1995-06-30,Friday,17.77777777777778,6143,5.153846153846154,4
534,1995-07-01,Saturday,13.333333333333334,130,6.571428571428571,5
535,1995-07-02,Sunday,16.3265306122449,8216,5.271428571428571,6
536,1995-07-03,Monday,16.88888888888889,4996,4.794871794871795,0
537,1995-07-04,Tuesday,17.77777777777778,5959,5.0,1
538,1995-07-05,Wednesday,16.0,4972,4.846153846153846,2
539,1995-07-06,Thursday,16.88888888888889,5289,5.054054054054054,3
540,1995-07-07,Friday,16.0,3995,4.973684210526316,4
541,1995-07-09,Sunday,17.46031746031746,8566,5.055555555555555,6
542,1995-07-10,Monday,15.11111111111111,6790,4.897435897435898,0
543,1995-07-11,Tuesday,16.0,5978,4.846153846153846,1
544,1995-07-12,Wednesday,16.0,6475,4.846153846153846,2
545,1995-07-13,Thursday,16.0,5232,4.973684210526316,3
546,1995-07-14,Friday,16.0,3769,5.4,4
547,1995-07-15,Saturday,12.0,3081,5.6571428571428575,5
548,1995-07-16,Sunday,18.525519848771268,12130,5.070588235294117,6
549,1995-07-17,Monday,16.88888888888889,7139,4.921052631578948,0
550,1995-07-18,Tuesday,16.88888888888889,6238,4.921052631578948,1
551,1995-07-19,Wednesday,18.666666666666668,5597,4.6923076923076925,2
552,1995-07-20,Thursday,15.555555555555555,2814,5.277777777777778,3
553,1995-07-21,Friday,15.555555555555555,4727,5.428571428571429,4
554,1995-07-23,Sunday,16.780045351473923,7227,5.242857142857143,6
555,1995-07-24,Monday,16.0,4620,5.108108108108108,0
556,1995-07-25,Tuesday,16.0,5662,4.846153846153846,1
557,1995-07-26,Wednesday,15.11111111111111,5069,5.026315789473684,2
558,1995-07-27,Thursday,16.0,5259,4.846153846153846,3
559,1995-07-28,Friday,13.777777777777779,4150,5.542857142857143,4
560,1995-07-29,Saturday,13.333333333333334,13,6.5,5
561,1995-07-30,Sunday,16.780045351473923,8243,5.242857142857143,6
562,1995-07-31,Monday,15.11111111111111,4256,5.026315789473684,0
563,1995-08-01,Tuesday,16.0,5731,5.108108108108108,1
564,1995-08-02,Wednesday,16.88888888888889,5454,4.921052631578948,2
565,1995-08-03,Thursday,15.11111111111111,5679,5.3076923076923075,3
566,1995-08-04,Friday,16.0,4123,5.108108108108108,4
567,1995-08-05,Saturday,15.11111111111111,212,8.0,5
568,1995-08-06,Sunday,17.233560090702948,7779,5.214285714285714,6
569,1995-08-07,Monday,16.88888888888889,7032,4.921052631578948,0
570,1995-08-08,Tuesday,16.0,5725,4.846153846153846,1
571,1995-08-09,Wednesday,16.88888888888889,5358,4.921052631578948,2
572,1995-08-10,Thursday,16.88888888888889,5468,4.921052631578948,3
573,1995-08-11,Friday,14.222222222222221,3253,5.676470588235294,4
574,1995-08-12,Saturday,13.777777777777779,46,6.5,5
575,1995-08-13,Sunday,17.913832199546487,8167,5.246376811594203,6
576,1995-08-14,Monday,16.0,4872,4.973684210526316,0
577,1995-08-15,Tuesday,16.88888888888889,5823,4.794871794871795,1
578,1995-08-16,Wednesday,16.0,4328,5.108108108108108,2
579,1995-08-17,Thursday,13.333333333333334,3893,5.131578947368421,3
580,1995-08-18,Friday,13.777777777777779,2975,5.705882352941177,4
581,1995-08-19,Saturday,16.88888888888889,309,6.0,5
582,1995-08-20,Sunday,16.780045351473923,9948,5.169014084507042,6
583,1995-08-21,Monday,17.77777777777778,4690,4.868421052631579,0
584,1995-08-22,Tuesday,17.77777777777778,6197,4.743589743589744,1
585,1995-08-23,Wednesday,16.88888888888889,6476,4.794871794871795,2
586,1995-08-24,Thursday,15.11111111111111,4787,5.026315789473684,3
587,1995-08-25,Friday,14.666666666666666,3733,5.333333333333333,4
588,1995-08-26,Saturday,18.22222222222222,347,5.75,5
589,1995-08-27,Sunday,14.512471655328799,7731,5.385714285714286,6
590,1995-08-28,Monday,16.0,6680,4.846153846153846,0
591,1995-08-29,Tuesday,15.11111111111111,5753,5.162162162162162,1
592,1995-08-30,Wednesday,16.88888888888889,3972,5.054054054054054,2
593,1995-08-31,Thursday,13.333333333333334,4185,5.416666666666667,3
594,1995-09-01,Friday,19.555555555555557,4750,4.891891891891892,4
595,1995-09-03,Sunday,18.594104308390023,8847,5.056338028169014,6
596,1995-09-04,Monday,16.0,5607,5.108108108108108,0
597,1995-09-05,Tuesday,18.666666666666668,6788,4.815789473684211,1
598,1995-09-06,Wednesday,18.666666666666668,6353,4.945945945945946,2
599,1995-09-07,Thursday,16.88888888888889,5087,4.921052631578948,3
600,1995-09-08,Friday,16.0,4316,5.3076923076923075,4
601,1995-09-10,Sunday,16.099773242630384,6887,5.36231884057971,6
602,1995-09-11,Monday,15.11111111111111,6005,4.897435897435898,0
603,1995-09-12,Tuesday,16.0,5560,4.846153846153846,1
604,1995-09-13,Wednesday,14.222222222222221,3010,5.216216216216216,2
605,1995-09-14,Thursday,19.555555555555557,4631,4.891891891891892,3
606,1995-09-15,Friday,18.22222222222222,5089,5.257142857142857,4
607,1995-09-16,Saturday,15.555555555555555,43,7.0,5
608,1995-09-17,Sunday,14.965986394557824,7170,5.357142857142857,6
609,1995-09-18,Monday,16.88888888888889,5293,4.794871794871795,0
610,1995-09-19,Tuesday,16.88888888888889,5016,4.794871794871795,1
611,1995-09-20,Wednesday,16.0,5390,4.846153846153846,2
612,1995-09-21,Thursday,16.88888888888889,4531,5.194444444444445,3
613,1995-09-22,Friday,15.555555555555555,4291,5.277777777777778,4
614,1995-09-24,Sunday,16.3265306122449,7128,5.3478260869565215,6
615,1995-09-25,Monday,18.666666666666668,5979,4.6923076923076925,0
616,1995-09-26,Tuesday,16.0,5895,4.973684210526316,1
617,1995-09-27,Wednesday,16.88888888888889,6822,4.921052631578948,2
618,1995-09-28,Thursday,14.222222222222221,5052,5.361111111111111,3
619,1995-09-29,Friday,15.11111111111111,3127,5.617647058823529,4
620,1995-09-30,Saturday,19.555555555555557,14,7.0,5
621,1995-10-01,Sunday,19.047619047619047,12327,5.028169014084507,6
622,1995-10-02,Monday,16.0,4881,4.973684210526316,0
623,1995-10-03,Tuesday,16.88888888888889,5656,4.794871794871795,1
624,1995-10-04,Wednesday,15.555555555555555,6278,5.0,2
625,1995-10-05,Thursday,15.555555555555555,3118,5.428571428571429,3
626,1995-10-06,Friday,13.777777777777779,2861,5.388888888888889,4
627,1995-10-07,Saturday,15.11111111111111,1967,6.366666666666666,5
628,1995-10-08,Sunday,15.689981096408317,11069,5.373493975903615,6
629,1995-10-09,Monday,16.88888888888889,5932,4.794871794871795,0
630,1995-10-10,Tuesday,17.77777777777778,7545,4.743589743589744,1
631,1995-10-11,Wednesday,15.11111111111111,5606,5.102564102564102,2
632,1995-10-12,Thursday,16.88888888888889,4644,4.921052631578948,3
633,1995-10-13,Friday,12.88888888888889,3239,5.6,4
634,1995-10-15,Sunday,16.780045351473923,8647,5.169014084507042,6
635,1995-10-16,Monday,14.222222222222221,4164,5.216216216216216,0
636,1995-10-17,Tuesday,16.0,5264,4.973684210526316,1
637,1995-10-18,Wednesday,16.0,6125,4.973684210526316,2
638,1995-10-19,Thursday,15.11111111111111,4169,5.162162162162162,3
639,1995-10-20,Friday,12.0,3209,5.6571428571428575,4
640,1995-10-22,Sunday,18.147448015122876,11937,5.216867469879518,6
641,1995-10-23,Monday,16.88888888888889,8186,4.794871794871795,0
642,1995-10-24,Tuesday,17.77777777777778,5595,4.743589743589744,1
643,1995-10-25,Wednesday,16.0,6191,5.108108108108108,2
644,1995-10-26,Thursday,16.88888888888889,4767,5.054054054054054,3
645,1995-10-27,Friday,15.11111111111111,3233,5.787878787878788,4
646,1995-10-28,Saturday,13.333333333333334,379,6.4,5
647,1995-10-29,Sunday,18.140589569160998,8500,5.1571428571428575,6
648,1995-10-30,Monday,16.0,7018,4.846153846153846,0
649,1995-10-31,Tuesday,15.11111111111111,5916,5.162162162162162,1
650,1995-11-01,Wednesday,17.77777777777778,4774,5.0,2
651,1995-11-02,Thursday,16.0,6295,4.973684210526316,3
652,1995-11-03,Friday,13.333333333333334,3590,5.416666666666667,4
653,1995-11-05,Sunday,15.873015873015872,7010,5.3,6
654,1995-11-06,Monday,16.0,5463,4.846153846153846,0
655,1995-11-07,Tuesday,16.88888888888889,6135,4.794871794871795,1
656,1995-11-08,Wednesday,16.0,6516,4.973684210526316,2
657,1995-11-09,Thursday,15.11111111111111,5221,5.162162162162162,3
658,1995-11-10,Friday,20.88888888888889,5228,4.8108108108108105,4
659,1995-11-12,Sunday,17.913832199546487,8164,5.246376811594203,6
660,1995-11-13,Monday,16.0,4823,4.846153846153846,0
661,1995-11-14,Tuesday,16.0,7070,4.846153846153846,1
662,1995-11-15,Wednesday,17.77777777777778,4922,4.868421052631579,2
663,1995-11-16,Thursday,15.11111111111111,5453,5.162162162162162,3
664,1995-11-17,Friday,14.666666666666666,3860,5.485714285714286,4
665,1995-11-18,Saturday,12.88888888888889,140,6.375,5
666,1995-11-19,Sunday,16.6351606805293,9992,5.313253012048193,6
667,1995-11-20,Monday,17.77777777777778,7549,4.743589743589744,0
668,1995-11-21,Tuesday,16.0,5097,4.973684210526316,1
669,1995-11-22,Wednesday,17.77777777777778,5439,4.743589743589744,2
670,1995-11-23,Thursday,14.222222222222221,4238,5.078947368421052,3
671,1995-11-24,Friday,16.0,4659,5.108108108108108,4
672,1995-11-26,Sunday,17.233560090702948,8237,5.214285714285714,6
673,1995-11-27,Monday,18.666666666666668,6088,4.815789473684211,0
674,1995-11-28,Tuesday,16.0,5121,4.846153846153846,1
675,1995-11-29,Wednesday,16.88888888888889,6209,4.794871794871795,2
676,1995-11-30,Thursday,17.77777777777778,6426,5.0,3
677,1995-12-01,Friday,12.88888888888889,3623,5.6,4
678,1995-12-03,Sunday,17.233560090702948,8118,5.447761194029851,6
679,1995-12-04,Monday,16.0,6664,4.846153846153846,0
680,1995-12-05,Tuesday,16.88888888888889,6585,4.794871794871795,1
681,1995-12-06,Wednesday,16.88888888888889,5202,4.794871794871795,2
682,1995-12-07,Thursday,16.88888888888889,5216,5.054054054054054,3
683,1995-12-08,Friday,16.0,3361,5.351351351351352,4
684,1995-12-10,Sunday,15.646258503401361,6139,5.470588235294118,6
685,1995-12-11,Monday,16.0,4998,4.973684210526316,0
686,1995-12-12,Tuesday,16.0,6876,4.846153846153846,1
687,1995-12-13,Wednesday,16.88888888888889,6557,4.875,2
688,1995-12-14,Thursday,17.77777777777778,5318,5.0,3
689,1995-12-15,Friday,16.0,4635,5.4,4
690,1995-12-16,Saturday,17.333333333333336,113,4.0,5
691,1995-12-17,Sunday,16.780045351473923,8449,5.169014084507042,6
692,1995-12-18,Monday,16.88888888888889,7891,4.794871794871795,0
693,1995-12-19,Tuesday,16.0,4133,5.25,1
694,1995-12-20,Wednesday,16.0,5459,4.846153846153846,2
695,1995-12-21,Thursday,18.666666666666668,4758,4.815789473684211,3
696,1995-12-22,Friday,12.0,2446,5.823529411764706,4
697,1995-12-23,Saturday,13.333333333333334,3154,5.909090909090909,5
698,1995-12-24,Sunday,16.55328798185941,7264,5.333333333333333,6
699,1995-12-25,Monday,16.444444444444446,5725,4.82051282051282,0
700,1995-12-26,Tuesday,16.88888888888889,5524,4.921052631578948,1
701,1995-12-27,Wednesday,17.77777777777778,5043,4.868421052631579,2
702,1995-12-28,Thursday,15.11111111111111,37,5.0,3
703,1995-12-29,Friday,15.11111111111111,4334,5.457142857142857,4
704,1995-12-30,Saturday,13.333333333333334,3571,5.416666666666667,5
705,1995-12-31,Sunday,15.879017013232513,9484,5.632911392405063,6
706,1996-01-01,Monday,17.77777777777778,4738,5.0,0
707,1996-01-02,Tuesday,16.88888888888889,5348,4.794871794871795,1
708,1996-01-03,Wednesday,17.77777777777778,7533,4.743589743589744,2
709,1996-01-04,Thursday,15.11111111111111,4620,5.162162162162162,3
710,1996-01-05,Friday,15.11111111111111,4329,5.787878787878788,4
711,1996-01-06,Saturday,14.222222222222221,4021,5.514285714285714,5
712,1996-01-07,Sunday,17.233560090702948,7801,5.436619718309859,6
713,1996-01-08,Monday,16.88888888888889,6090,4.794871794871795,0
714,1996-01-09,Tuesday,17.77777777777778,4615,4.868421052631579,1
715,1996-01-10,Wednesday,17.77777777777778,5179,4.868421052631579,2
